"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 27 00:25:48 GMT 2024","Sun Oct 27 00:30:59 GMT 2024","311044","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Sun Oct 27 00:18:25 GMT 2024","Sun Oct 27 00:19:52 GMT 2024","87647","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"passed","Sun Oct 27 00:30:52 GMT 2024","Sun Oct 27 00:30:55 GMT 2024","2991","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Sun Oct 27 00:25:06 GMT 2024","Sun Oct 27 00:25:08 GMT 2024","1431","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Sun Oct 27 00:39:05 GMT 2024","Sun Oct 27 00:39:07 GMT 2024","2262","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Sun Oct 27 00:39:07 GMT 2024","Sun Oct 27 00:39:09 GMT 2024","1931","","","","","","Validate Council Output [WelhatCouncil]",""
"passed","Sun Oct 27 00:06:03 GMT 2024","Sun Oct 27 00:15:38 GMT 2024","574820","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Sun Oct 27 00:26:13 GMT 2024","Sun Oct 27 00:26:19 GMT 2024","6204","","","","","","Validate Council Output [PerthAndKinrossCouncil]",""
"passed","Sun Oct 27 00:01:55 GMT 2024","Sun Oct 27 00:01:58 GMT 2024","2688","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Sun Oct 27 00:04:06 GMT 2024","Sun Oct 27 00:04:08 GMT 2024","2450","","","","","","Validate Council Output [DudleyCouncil]",""
"passed","Sun Oct 27 00:01:24 GMT 2024","Sun Oct 27 00:01:27 GMT 2024","3152","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"failed","Sun Oct 27 00:31:14 GMT 2024","Sun Oct 27 00:36:14 GMT 2024","300100","","","","","","Validate Council Output [TeignbridgeCouncil]",""
"passed","Sun Oct 27 00:04:15 GMT 2024","Sun Oct 27 00:04:16 GMT 2024","1013","","","","","","Validate Council Output [EastDevonDC]",""
"failed","Sun Oct 27 00:41:40 GMT 2024","Sun Oct 27 00:43:40 GMT 2024","119676","","","","","","Validate Council Output [WestOxfordshireDistrictCouncil]",""
"failed","Sun Oct 27 00:25:45 GMT 2024","Sun Oct 27 00:25:59 GMT 2024","13593","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Sun Oct 27 00:03:59 GMT 2024","Sun Oct 27 00:04:06 GMT 2024","6948","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Sun Oct 27 00:41:19 GMT 2024","Sun Oct 27 00:41:31 GMT 2024","12012","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Sun Oct 27 00:42:31 GMT 2024","Sun Oct 27 00:42:31 GMT 2024","654","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Sun Oct 27 00:31:08 GMT 2024","Sun Oct 27 00:31:11 GMT 2024","3108","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Sun Oct 27 00:16:42 GMT 2024","Sun Oct 27 00:16:46 GMT 2024","3712","","","","","","Validate Council Output [LincolnCouncil]",""
"passed","Sun Oct 27 00:04:45 GMT 2024","Sun Oct 27 00:04:47 GMT 2024","1220","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Sun Oct 27 00:17:18 GMT 2024","Sun Oct 27 00:17:19 GMT 2024","1411","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Sun Oct 27 00:01:58 GMT 2024","Sun Oct 27 00:01:59 GMT 2024","1070","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Sun Oct 27 00:16:47 GMT 2024","Sun Oct 27 00:16:48 GMT 2024","825","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Sun Oct 27 00:03:44 GMT 2024","Sun Oct 27 00:03:48 GMT 2024","4522","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Sun Oct 27 00:05:00 GMT 2024","Sun Oct 27 00:06:03 GMT 2024","62943","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"passed","Sun Oct 27 00:36:41 GMT 2024","Sun Oct 27 00:36:42 GMT 2024","1621","","","","","","Validate Council Output [SwanseaCouncil]",""
"passed","Sun Oct 27 00:41:31 GMT 2024","Sun Oct 27 00:42:31 GMT 2024","60031","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Sun Oct 27 00:01:28 GMT 2024","Sun Oct 27 00:01:51 GMT 2024","22097","","","","","","Validate Council Output [DacorumBoroughCouncil]",""
"passed","Sun Oct 27 00:25:08 GMT 2024","Sun Oct 27 00:25:10 GMT 2024","2228","","","","","","Validate Council Output [NorthTynesideCouncil]",""
