"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 00:01:48 GMT 2024","Tue Oct 22 00:01:51 GMT 2024","3494","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"failed","Tue Oct 22 00:17:29 GMT 2024","Tue Oct 22 00:18:48 GMT 2024","79550","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Tue Oct 22 00:17:10 GMT 2024","Tue Oct 22 00:17:11 GMT 2024","720","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
"passed","Tue Oct 22 00:01:59 GMT 2024","Tue Oct 22 00:02:01 GMT 2024","2108","","","","","","Validate Council Output [DudleyCouncil]",""
"failed","Tue Oct 22 00:20:59 GMT 2024","Tue Oct 22 00:20:59 GMT 2024","278","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Tue Oct 22 00:29:28 GMT 2024","Tue Oct 22 00:29:32 GMT 2024","3956","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Tue Oct 22 00:09:50 GMT 2024","Tue Oct 22 00:09:52 GMT 2024","1393","","","","","","Validate Council Output [HarboroughDistrictCouncil]",""
"passed","Tue Oct 22 00:14:37 GMT 2024","Tue Oct 22 00:16:23 GMT 2024","106144","","","","","","Validate Council Output [ColchesterCityCouncil]",""
"passed","Tue Oct 22 00:29:26 GMT 2024","Tue Oct 22 00:29:28 GMT 2024","2192","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Tue Oct 22 00:21:24 GMT 2024","Tue Oct 22 00:21:25 GMT 2024","1410","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Tue Oct 22 00:33:45 GMT 2024","Tue Oct 22 00:33:57 GMT 2024","11989","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Tue Oct 22 00:04:18 GMT 2024","Tue Oct 22 00:14:37 GMT 2024","618663","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Tue Oct 22 00:02:51 GMT 2024","Tue Oct 22 00:02:52 GMT 2024","751","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Tue Oct 22 00:01:13 GMT 2024","Tue Oct 22 00:01:31 GMT 2024","17784","","","","","","Validate Council Output [BexleyCouncil]",""
"passed","Tue Oct 22 00:26:51 GMT 2024","Tue Oct 22 00:26:55 GMT 2024","3849","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Tue Oct 22 00:19:39 GMT 2024","Tue Oct 22 00:19:46 GMT 2024","6315","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Tue Oct 22 00:17:09 GMT 2024","Tue Oct 22 00:17:10 GMT 2024","1330","","","","","","Validate Council Output [FalkirkCouncil]",""
"passed","Tue Oct 22 00:26:54 GMT 2024","Tue Oct 22 00:26:59 GMT 2024","4516","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Tue Oct 22 00:01:12 GMT 2024","Tue Oct 22 00:01:18 GMT 2024","5937","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Tue Oct 22 00:02:52 GMT 2024","Tue Oct 22 00:03:02 GMT 2024","9762","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"passed","Tue Oct 22 00:16:38 GMT 2024","Tue Oct 22 00:16:41 GMT 2024","2952","","","","","","Validate Council Output [LincolnCouncil]",""
"passed","Tue Oct 22 00:32:33 GMT 2024","Tue Oct 22 00:32:35 GMT 2024","2163","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
