"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 15:32:23 GMT 2024","Sun Oct 20 15:32:24 GMT 2024","1313","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Sun Oct 20 15:52:52 GMT 2024","Sun Oct 20 15:53:08 GMT 2024","15985","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"failed","Sun Oct 20 15:42:06 GMT 2024","Sun Oct 20 15:44:21 GMT 2024","134539","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Sun Oct 20 15:16:34 GMT 2024","Sun Oct 20 15:16:35 GMT 2024","1098","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Sun Oct 20 15:19:19 GMT 2024","Sun Oct 20 15:19:55 GMT 2024","35908","","","","","","Validate Council Output [GuildfordCouncil]",""
"passed","Sun Oct 20 15:53:11 GMT 2024","Sun Oct 20 15:53:13 GMT 2024","1802","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Sun Oct 20 15:17:57 GMT 2024","Sun Oct 20 15:17:58 GMT 2024","1611","","","","","","Validate Council Output [BracknellForestCouncil]",""
"passed","Sun Oct 20 15:52:51 GMT 2024","Sun Oct 20 15:52:52 GMT 2024","1227","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Sun Oct 20 15:18:05 GMT 2024","Sun Oct 20 15:18:08 GMT 2024","2422","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Sun Oct 20 15:18:51 GMT 2024","Sun Oct 20 15:19:33 GMT 2024","41524","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"passed","Sun Oct 20 15:52:59 GMT 2024","Sun Oct 20 15:53:02 GMT 2024","3114","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Sun Oct 20 15:18:17 GMT 2024","Sun Oct 20 15:19:19 GMT 2024","62024","","","","","","Validate Council Output [GloucesterCityCouncil]",""
"failed","Sun Oct 20 15:31:56 GMT 2024","Sun Oct 20 15:33:37 GMT 2024","101661","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Sun Oct 20 15:31:48 GMT 2024","Sun Oct 20 15:32:13 GMT 2024","25449","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Sun Oct 20 15:15:44 GMT 2024","Sun Oct 20 15:15:47 GMT 2024","2327","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"failed","Sun Oct 20 15:44:28 GMT 2024","Sun Oct 20 15:47:08 GMT 2024","160126","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"failed","Sun Oct 20 15:24:46 GMT 2024","Sun Oct 20 15:29:46 GMT 2024","300054","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Sun Oct 20 15:36:26 GMT 2024","Sun Oct 20 15:36:28 GMT 2024","1955","","","","","","Validate Council Output [PerthAndKinrossCouncil]",""
"passed","Sun Oct 20 15:46:29 GMT 2024","Sun Oct 20 15:46:30 GMT 2024","976","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Sun Oct 20 15:47:12 GMT 2024","Sun Oct 20 15:47:15 GMT 2024","2837","","","","","","Validate Council Output [RhonddaCynonTaffCouncil]",""
"passed","Sun Oct 20 15:17:58 GMT 2024","Sun Oct 20 15:18:00 GMT 2024","1222","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Sun Oct 20 15:32:27 GMT 2024","Sun Oct 20 15:32:30 GMT 2024","3526","","","","","","Validate Council Output [NewportCityCouncil]",""
"failed","Sun Oct 20 15:31:49 GMT 2024","Sun Oct 20 15:33:30 GMT 2024","100711","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil]",""
"failed","Sun Oct 20 15:48:34 GMT 2024","Sun Oct 20 15:48:38 GMT 2024","4216","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Sun Oct 20 15:15:22 GMT 2024","Sun Oct 20 15:15:26 GMT 2024","4068","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Sun Oct 20 15:31:41 GMT 2024","Sun Oct 20 15:31:44 GMT 2024","3274","","","","","","Validate Council Output [IslingtonCouncil]",""
"passed","Sun Oct 20 15:15:17 GMT 2024","Sun Oct 20 15:15:18 GMT 2024","1296","","","","","","Validate Council Output [ConwyCountyBorough]",""
"passed","Sun Oct 20 15:52:27 GMT 2024","Sun Oct 20 15:52:29 GMT 2024","2143","","","","","","Validate Council Output [WelhatCouncil]",""
"failed","Sun Oct 20 15:37:02 GMT 2024","Sun Oct 20 15:42:02 GMT 2024","300033","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Sun Oct 20 15:36:28 GMT 2024","Sun Oct 20 15:36:30 GMT 2024","1767","","","","","","Validate Council Output [PlymouthCouncil]",""
"passed","Sun Oct 20 15:16:35 GMT 2024","Sun Oct 20 15:16:38 GMT 2024","2293","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"passed","Sun Oct 20 15:32:24 GMT 2024","Sun Oct 20 15:32:25 GMT 2024","1331","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Sun Oct 20 15:18:08 GMT 2024","Sun Oct 20 15:18:12 GMT 2024","4672","","","","","","Validate Council Output [DudleyCouncil]",""
"failed","Sun Oct 20 15:19:55 GMT 2024","Sun Oct 20 15:24:55 GMT 2024","300011","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
