"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 29 00:25:23 GMT 2024","Tue Oct 29 00:25:25 GMT 2024","1167","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"passed","Tue Oct 29 00:23:57 GMT 2024","Tue Oct 29 00:23:59 GMT 2024","1173","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Tue Oct 29 00:24:45 GMT 2024","Tue Oct 29 00:24:45 GMT 2024","847","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Tue Oct 29 00:07:52 GMT 2024","Tue Oct 29 00:07:53 GMT 2024","936","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Tue Oct 29 00:36:55 GMT 2024","Tue Oct 29 00:36:56 GMT 2024","1210","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"failed","Tue Oct 29 00:30:58 GMT 2024","Tue Oct 29 00:35:58 GMT 2024","300028","","","","","","Validate Council Output [StocktonOnTeesCouncil]",""
"passed","Tue Oct 29 00:35:54 GMT 2024","Tue Oct 29 00:36:05 GMT 2024","10714","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"passed","Tue Oct 29 00:36:07 GMT 2024","Tue Oct 29 00:36:53 GMT 2024","45133","","","","","","Validate Council Output [WalthamForest]",""
"passed","Tue Oct 29 00:24:55 GMT 2024","Tue Oct 29 00:24:57 GMT 2024","1788","","","","","","Validate Council Output [PlymouthCouncil]",""
"failed","Tue Oct 29 00:30:33 GMT 2024","Tue Oct 29 00:35:33 GMT 2024","300041","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Tue Oct 29 00:21:11 GMT 2024","Tue Oct 29 00:21:14 GMT 2024","2348","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Tue Oct 29 00:19:38 GMT 2024","Tue Oct 29 00:20:35 GMT 2024","57364","","","","","","Validate Council Output [EnfieldCouncil]",""
"passed","Tue Oct 29 00:25:08 GMT 2024","Tue Oct 29 00:25:12 GMT 2024","3867","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Tue Oct 29 00:24:45 GMT 2024","Tue Oct 29 00:24:50 GMT 2024","5765","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"failed","Tue Oct 29 00:25:33 GMT 2024","Tue Oct 29 00:30:33 GMT 2024","300035","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"passed","Tue Oct 29 00:36:30 GMT 2024","Tue Oct 29 00:37:01 GMT 2024","30755","","","","","","Validate Council Output [WestBerkshireCouncil]",""
"passed","Tue Oct 29 00:24:35 GMT 2024","Tue Oct 29 00:24:36 GMT 2024","966","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"failed","Tue Oct 29 00:20:50 GMT 2024","Tue Oct 29 00:20:54 GMT 2024","3853","","","","","","Validate Council Output [IslingtonCouncil]",""
"passed","Tue Oct 29 00:01:27 GMT 2024","Tue Oct 29 00:01:29 GMT 2024","2560","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"failed","Tue Oct 29 00:01:35 GMT 2024","Tue Oct 29 00:06:35 GMT 2024","300034","","","","","","Validate Council Output [ArunCouncil]",""
"failed","Tue Oct 29 00:25:14 GMT 2024","Tue Oct 29 00:30:14 GMT 2024","300041","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Tue Oct 29 00:06:35 GMT 2024","Tue Oct 29 00:06:36 GMT 2024","1671","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Tue Oct 29 00:08:00 GMT 2024","Tue Oct 29 00:08:01 GMT 2024","1032","","","","","","Validate Council Output [EalingCouncil]",""
"passed","Tue Oct 29 00:08:00 GMT 2024","Tue Oct 29 00:08:01 GMT 2024","974","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Tue Oct 29 00:14:38 GMT 2024","Tue Oct 29 00:19:40 GMT 2024","301811","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Tue Oct 29 00:24:53 GMT 2024","Tue Oct 29 00:24:55 GMT 2024","2061","","","","","","Validate Council Output [PerthAndKinrossCouncil]",""
"passed","Tue Oct 29 00:37:02 GMT 2024","Tue Oct 29 00:37:06 GMT 2024","3887","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Tue Oct 29 00:38:18 GMT 2024","Tue Oct 29 00:38:28 GMT 2024","10644","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"passed","Tue Oct 29 00:30:14 GMT 2024","Tue Oct 29 00:30:15 GMT 2024","856","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Tue Oct 29 00:01:29 GMT 2024","Tue Oct 29 00:01:34 GMT 2024","5176","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Tue Oct 29 00:30:52 GMT 2024","Tue Oct 29 00:30:54 GMT 2024","2429","","","","","","Validate Council Output [SolihullCouncil]",""
"failed","Tue Oct 29 00:09:30 GMT 2024","Tue Oct 29 00:14:30 GMT 2024","300011","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"passed","Tue Oct 29 00:07:43 GMT 2024","Tue Oct 29 00:07:44 GMT 2024","1015","","","","","","Validate Council Output [BarnsleyMBCouncil]",""
"passed","Tue Oct 29 00:37:09 GMT 2024","Tue Oct 29 00:37:11 GMT 2024","2165","","","","","","Validate Council Output [WestMorlandAndFurness]",""
"passed","Tue Oct 29 00:14:32 GMT 2024","Tue Oct 29 00:14:34 GMT 2024","2504","","","","","","Validate Council Output [HaringeyCouncil]",""
"passed","Tue Oct 29 00:01:24 GMT 2024","Tue Oct 29 00:01:31 GMT 2024","7241","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Tue Oct 29 00:21:26 GMT 2024","Tue Oct 29 00:21:27 GMT 2024","1462","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"failed","Tue Oct 29 00:30:18 GMT 2024","Tue Oct 29 00:35:18 GMT 2024","300094","","","","","","Validate Council Output [TeignbridgeCouncil]",""
"passed","Tue Oct 29 00:36:13 GMT 2024","Tue Oct 29 00:36:17 GMT 2024","3976","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Tue Oct 29 00:07:49 GMT 2024","Tue Oct 29 00:07:53 GMT 2024","4033","","","","","","Validate Council Output [DorsetCouncil]",""
"passed","Tue Oct 29 00:20:57 GMT 2024","Tue Oct 29 00:21:23 GMT 2024","26482","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Tue Oct 29 00:24:36 GMT 2024","Tue Oct 29 00:25:05 GMT 2024","29268","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue Oct 29 00:24:47 GMT 2024","Tue Oct 29 00:24:49 GMT 2024","2241","","","","","","Validate Council Output [NorthTynesideCouncil]",""
