"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 23:04:41 GMT 2024","Sun Oct 20 23:04:43 GMT 2024","1813","","","","","","Validate Council Output [AberdeenshireCouncil]",""
"passed","Sun Oct 20 23:04:41 GMT 2024","Sun Oct 20 23:04:47 GMT 2024","5219","","","","","","Validate Council Output [LutonBoroughCouncil]",""
"passed","Sun Oct 20 23:04:41 GMT 2024","Sun Oct 20 23:04:43 GMT 2024","1445","","","","","","Validate Council Output [SwindonBoroughCouncil]",""
"passed","Sun Oct 20 23:04:41 GMT 2024","Sun Oct 20 23:04:44 GMT 2024","2504","","","","","","Validate Council Output [CanterburyCityCouncil]",""
"passed","Sun Oct 20 23:04:43 GMT 2024","Sun Oct 20 23:04:55 GMT 2024","12074","","","","","","Validate Council Output [WestOxfordshireDistrictCouncil]",""
