"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 23:04:39 GMT 2024","Sun Oct 20 23:04:41 GMT 2024","1868","","","","","","Validate Council Output [AberdeenshireCouncil]",""
"passed","Sun Oct 20 23:04:39 GMT 2024","Sun Oct 20 23:04:41 GMT 2024","1529","","","","","","Validate Council Output [SwindonBoroughCouncil]",""
"passed","Sun Oct 20 23:04:39 GMT 2024","Sun Oct 20 23:04:47 GMT 2024","7465","","","","","","Validate Council Output [LutonBoroughCouncil]",""
"passed","Sun Oct 20 23:04:39 GMT 2024","Sun Oct 20 23:04:42 GMT 2024","2910","","","","","","Validate Council Output [CanterburyCityCouncil]",""
"passed","Sun Oct 20 23:04:41 GMT 2024","Sun Oct 20 23:04:51 GMT 2024","10143","","","","","","Validate Council Output [WestOxfordshireDistrictCouncil]",""
