"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 26 00:02:53 GMT 2024","Sat Oct 26 00:05:17 GMT 2024","143620","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"passed","Sat Oct 26 00:08:03 GMT 2024","Sat Oct 26 00:08:08 GMT 2024","4488","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Sat Oct 26 00:18:33 GMT 2024","Sat Oct 26 00:18:58 GMT 2024","25517","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Sat Oct 26 00:19:24 GMT 2024","Sat Oct 26 00:19:25 GMT 2024","857","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Sat Oct 26 00:21:56 GMT 2024","Sat Oct 26 00:22:32 GMT 2024","36176","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Sat Oct 26 00:33:36 GMT 2024","Sat Oct 26 00:33:38 GMT 2024","2432","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Sat Oct 26 00:02:50 GMT 2024","Sat Oct 26 00:02:51 GMT 2024","723","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Sat Oct 26 00:12:50 GMT 2024","Sat Oct 26 00:13:03 GMT 2024","13478","","","","","","Validate Council Output [LondonBoroughHarrow]",""
"passed","Sat Oct 26 00:36:06 GMT 2024","Sat Oct 26 00:36:09 GMT 2024","3318","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Sat Oct 26 00:08:08 GMT 2024","Sat Oct 26 00:08:10 GMT 2024","1549","","","","","","Validate Council Output [HighlandCouncil]",""
"failed","Sat Oct 26 00:13:10 GMT 2024","Sat Oct 26 00:18:10 GMT 2024","300010","","","","","","Validate Council Output [HounslowCouncil]",""
"passed","Sat Oct 26 00:02:20 GMT 2024","Sat Oct 26 00:04:39 GMT 2024","138815","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Sat Oct 26 00:34:34 GMT 2024","Sat Oct 26 00:34:35 GMT 2024","1070","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Sat Oct 26 00:22:58 GMT 2024","Sat Oct 26 00:22:59 GMT 2024","1687","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Sat Oct 26 00:22:00 GMT 2024","Sat Oct 26 00:22:02 GMT 2024","1523","","","","","","Validate Council Output [SalfordCityCouncil]",""
"passed","Sat Oct 26 00:18:17 GMT 2024","Sat Oct 26 00:18:18 GMT 2024","1180","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Sat Oct 26 00:02:59 GMT 2024","Sat Oct 26 00:03:00 GMT 2024","1396","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Sat Oct 26 00:22:30 GMT 2024","Sat Oct 26 00:22:32 GMT 2024","2341","","","","","","Validate Council Output [OldhamCouncil]",""
"passed","Sat Oct 26 00:18:35 GMT 2024","Sat Oct 26 00:18:36 GMT 2024","1291","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"passed","Sat Oct 26 00:01:44 GMT 2024","Sat Oct 26 00:01:52 GMT 2024","7616","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Sat Oct 26 00:07:51 GMT 2024","Sat Oct 26 00:07:53 GMT 2024","1402","","","","","","Validate Council Output [HarboroughDistrictCouncil]",""
"passed","Sat Oct 26 00:24:03 GMT 2024","Sat Oct 26 00:28:12 GMT 2024","249478","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"failed","Sat Oct 26 00:20:31 GMT 2024","Sat Oct 26 00:20:32 GMT 2024","735","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Sat Oct 26 00:01:51 GMT 2024","Sat Oct 26 00:01:53 GMT 2024","2447","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Sat Oct 26 00:19:30 GMT 2024","Sat Oct 26 00:21:08 GMT 2024","97594","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"passed","Sat Oct 26 00:33:39 GMT 2024","Sat Oct 26 00:33:42 GMT 2024","2645","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Sat Oct 26 00:02:18 GMT 2024","Sat Oct 26 00:02:20 GMT 2024","1700","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Sat Oct 26 00:18:10 GMT 2024","Sat Oct 26 00:18:11 GMT 2024","1717","","","","","","Validate Council Output [HullCityCouncil]",""
"passed","Sat Oct 26 00:18:30 GMT 2024","Sat Oct 26 00:18:31 GMT 2024","680","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"passed","Sat Oct 26 00:22:36 GMT 2024","Sat Oct 26 00:22:40 GMT 2024","4439","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Sat Oct 26 00:12:45 GMT 2024","Sat Oct 26 00:12:47 GMT 2024","2864","","","","","","Validate Council Output [LincolnCouncil]",""
"passed","Sat Oct 26 00:34:49 GMT 2024","Sat Oct 26 00:35:54 GMT 2024","65762","","","","","","Validate Council Output [WinchesterCityCouncil]",""
"passed","Sat Oct 26 00:33:38 GMT 2024","Sat Oct 26 00:33:39 GMT 2024","1066","","","","","","Validate Council Output [TorbayCouncil]",""
"failed","Sat Oct 26 00:01:29 GMT 2024","Sat Oct 26 00:01:30 GMT 2024","1080","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Sat Oct 26 00:34:32 GMT 2024","Sat Oct 26 00:34:34 GMT 2024","2164","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Sat Oct 26 00:12:47 GMT 2024","Sat Oct 26 00:12:49 GMT 2024","1027","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Sat Oct 26 00:20:32 GMT 2024","Sat Oct 26 00:20:33 GMT 2024","841","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Sat Oct 26 00:18:16 GMT 2024","Sat Oct 26 00:18:36 GMT 2024","20447","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Sat Oct 26 00:02:51 GMT 2024","Sat Oct 26 00:02:53 GMT 2024","1892","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Sat Oct 26 00:23:10 GMT 2024","Sat Oct 26 00:24:13 GMT 2024","62956","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"failed","Sat Oct 26 00:22:52 GMT 2024","Sat Oct 26 00:27:53 GMT 2024","300392","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Sat Oct 26 00:01:22 GMT 2024","Sat Oct 26 00:01:23 GMT 2024","1782","","","","","","Validate Council Output [BelfastCityCouncil]",""
"passed","Sat Oct 26 00:19:25 GMT 2024","Sat Oct 26 00:19:30 GMT 2024","5092","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Sat Oct 26 00:22:38 GMT 2024","Sat Oct 26 00:22:41 GMT 2024","2450","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Sat Oct 26 00:19:20 GMT 2024","Sat Oct 26 00:19:24 GMT 2024","4316","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Sat Oct 26 00:01:49 GMT 2024","Sat Oct 26 00:02:02 GMT 2024","13268","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Sat Oct 26 00:02:28 GMT 2024","Sat Oct 26 00:02:32 GMT 2024","3436","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Sat Oct 26 00:28:12 GMT 2024","Sat Oct 26 00:28:18 GMT 2024","5812","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Sat Oct 26 00:13:20 GMT 2024","Sat Oct 26 00:18:26 GMT 2024","306028","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"passed","Sat Oct 26 00:21:36 GMT 2024","Sat Oct 26 00:22:22 GMT 2024","45336","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Sat Oct 26 00:34:25 GMT 2024","Sat Oct 26 00:34:26 GMT 2024","1138","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Sat Oct 26 00:21:44 GMT 2024","Sat Oct 26 00:22:26 GMT 2024","42161","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Sat Oct 26 00:18:39 GMT 2024","Sat Oct 26 00:18:41 GMT 2024","1838","","","","","","Validate Council Output [NorthAyrshireCouncil]",""
"passed","Sat Oct 26 00:01:54 GMT 2024","Sat Oct 26 00:02:44 GMT 2024","50153","","","","","","Validate Council Output [BarnetCouncil]",""
"passed","Sat Oct 26 00:24:15 GMT 2024","Sat Oct 26 00:28:26 GMT 2024","250464","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Sat Oct 26 00:21:31 GMT 2024","Sat Oct 26 00:21:31 GMT 2024","327","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Sat Oct 26 00:22:40 GMT 2024","Sat Oct 26 00:22:44 GMT 2024","3695","","","","","","Validate Council Output [RotherhamCouncil]",""
"passed","Sat Oct 26 00:22:45 GMT 2024","Sat Oct 26 00:23:02 GMT 2024","16664","","","","","","Validate Council Output [SolihullCouncil]",""
"failed","Sat Oct 26 00:27:53 GMT 2024","Sat Oct 26 00:27:56 GMT 2024","2108","","","","","","Validate Council Output [StHelensBC]",""
"passed","Sat Oct 26 00:21:39 GMT 2024","Sat Oct 26 00:21:41 GMT 2024","1887","","","","","","Validate Council Output [NorthYorkshire]",""
"passed","Sat Oct 26 00:02:34 GMT 2024","Sat Oct 26 00:02:34 GMT 2024","675","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Sat Oct 26 00:33:44 GMT 2024","Sat Oct 26 00:33:47 GMT 2024","3072","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Sat Oct 26 00:22:47 GMT 2024","Sat Oct 26 00:22:56 GMT 2024","9029","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Sat Oct 26 00:27:56 GMT 2024","Sat Oct 26 00:27:57 GMT 2024","1064","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"passed","Sat Oct 26 00:34:46 GMT 2024","Sat Oct 26 00:34:49 GMT 2024","2456","","","","","","Validate Council Output [WiltshireCouncil]",""
"failed","Sat Oct 26 00:21:31 GMT 2024","Sat Oct 26 00:21:33 GMT 2024","1819","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Sat Oct 26 00:23:01 GMT 2024","Sat Oct 26 00:23:01 GMT 2024","590","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Sat Oct 26 00:02:08 GMT 2024","Sat Oct 26 00:02:09 GMT 2024","1131","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Sat Oct 26 00:23:07 GMT 2024","Sat Oct 26 00:23:10 GMT 2024","2555","","","","","","Validate Council Output [SouthRibbleCouncil]",""
"passed","Sat Oct 26 00:01:22 GMT 2024","Sat Oct 26 00:01:23 GMT 2024","1767","","","","","","Validate Council Output [AberdeenshireCouncil]",""
"passed","Sat Oct 26 00:21:03 GMT 2024","Sat Oct 26 00:21:08 GMT 2024","4983","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Sat Oct 26 00:18:26 GMT 2024","Sat Oct 26 00:18:27 GMT 2024","1841","","","","","","Validate Council Output [LutonBoroughCouncil]",""
"passed","Sat Oct 26 00:18:44 GMT 2024","Sat Oct 26 00:18:45 GMT 2024","1623","","","","","","Validate Council Output [FalkirkCouncil]",""
"passed","Sat Oct 26 00:12:39 GMT 2024","Sat Oct 26 00:12:45 GMT 2024","6333","","","","","","Validate Council Output [ElmbridgeBoroughCouncil]",""
"passed","Sat Oct 26 00:27:53 GMT 2024","Sat Oct 26 00:27:53 GMT 2024","594","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"failed","Sat Oct 26 00:34:35 GMT 2024","Sat Oct 26 00:35:47 GMT 2024","72214","","","","","","Validate Council Output [WestOxfordshireDistrictCouncil]",""
"passed","Sat Oct 26 00:21:08 GMT 2024","Sat Oct 26 00:21:09 GMT 2024","866","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"passed","Sat Oct 26 00:02:02 GMT 2024","Sat Oct 26 00:02:03 GMT 2024","1202","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Sat Oct 26 00:18:30 GMT 2024","Sat Oct 26 00:18:30 GMT 2024","793","","","","","","Validate Council Output [ConwyCountyBorough]",""
"passed","Sat Oct 26 00:01:47 GMT 2024","Sat Oct 26 00:01:49 GMT 2024","1661","","","","","","Validate Council Output [DartfordBoroughCouncil]",""
"failed","Sat Oct 26 00:35:59 GMT 2024","Sat Oct 26 00:40:59 GMT 2024","300147","","","","","","Validate Council Output [WokinghamBoroughCouncil]",""
"passed","Sat Oct 26 00:18:11 GMT 2024","Sat Oct 26 00:18:13 GMT 2024","1450","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Sat Oct 26 00:07:29 GMT 2024","Sat Oct 26 00:17:38 GMT 2024","608692","","","","","","Validate Council Output [ChorleyCouncil]",""
"failed","Sat Oct 26 00:12:45 GMT 2024","Sat Oct 26 00:18:17 GMT 2024","331504","","","","","","Validate Council Output [EnfieldCouncil]",""
"failed","Sat Oct 26 00:07:37 GMT 2024","Sat Oct 26 00:12:37 GMT 2024","300046","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"failed","Sat Oct 26 00:33:41 GMT 2024","Sat Oct 26 00:35:56 GMT 2024","134698","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"failed","Sat Oct 26 00:18:36 GMT 2024","Sat Oct 26 00:19:05 GMT 2024","29076","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Sat Oct 26 00:28:26 GMT 2024","Sat Oct 26 00:28:36 GMT 2024","9840","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Sat Oct 26 00:19:24 GMT 2024","Sat Oct 26 00:19:24 GMT 2024","70","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Sat Oct 26 00:40:59 GMT 2024","Sat Oct 26 00:41:01 GMT 2024","2186","","","","","","Validate Council Output [WyreCouncil]",""
"passed","Sat Oct 26 00:01:22 GMT 2024","Sat Oct 26 00:01:22 GMT 2024","928","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Sat Oct 26 00:18:42 GMT 2024","Sat Oct 26 00:18:44 GMT 2024","2206","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Sat Oct 26 00:13:18 GMT 2024","Sat Oct 26 00:13:20 GMT 2024","1926","","","","","","Validate Council Output [LondonBoroughLambeth]",""
"passed","Sat Oct 26 00:23:04 GMT 2024","Sat Oct 26 00:23:07 GMT 2024","3146","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Sat Oct 26 00:24:00 GMT 2024","Sat Oct 26 00:24:03 GMT 2024","2830","","","","","","Validate Council Output [StroudDistrictCouncil]",""
"failed","Sat Oct 26 00:22:22 GMT 2024","Sat Oct 26 00:22:56 GMT 2024","33833","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Sat Oct 26 00:01:30 GMT 2024","Sat Oct 26 00:01:47 GMT 2024","17246","","","","","","Validate Council Output [DacorumBoroughCouncil]",""
"passed","Sat Oct 26 00:35:54 GMT 2024","Sat Oct 26 00:36:06 GMT 2024","11212","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"failed","Sat Oct 26 00:23:01 GMT 2024","Sat Oct 26 00:28:01 GMT 2024","300008","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Sat Oct 26 00:12:49 GMT 2024","Sat Oct 26 00:12:49 GMT 2024","601","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Sat Oct 26 00:21:41 GMT 2024","Sat Oct 26 00:21:44 GMT 2024","2264","","","","","","Validate Council Output [NorwichCityCouncil]",""
"passed","Sat Oct 26 00:02:51 GMT 2024","Sat Oct 26 00:02:59 GMT 2024","7694","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"passed","Sat Oct 26 00:22:32 GMT 2024","Sat Oct 26 00:22:34 GMT 2024","1457","","","","","","Validate Council Output [PerthAndKinrossCouncil]",""
"passed","Sat Oct 26 00:22:02 GMT 2024","Sat Oct 26 00:22:38 GMT 2024","36627","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Sat Oct 26 00:18:31 GMT 2024","Sat Oct 26 00:18:33 GMT 2024","1809","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Sat Oct 26 00:18:27 GMT 2024","Sat Oct 26 00:18:34 GMT 2024","6185","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Sat Oct 26 00:02:46 GMT 2024","Sat Oct 26 00:02:50 GMT 2024","4418","","","","","","Validate Council Output [BasingstokeCouncil]",""
"failed","Sat Oct 26 00:28:01 GMT 2024","Sat Oct 26 00:33:01 GMT 2024","300059","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Sat Oct 26 00:20:33 GMT 2024","Sat Oct 26 00:21:36 GMT 2024","63550","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Sat Oct 26 00:01:31 GMT 2024","Sat Oct 26 00:01:51 GMT 2024","20128","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Sat Oct 26 00:01:23 GMT 2024","Sat Oct 26 00:01:40 GMT 2024","16900","","","","","","Validate Council Output [BexleyCouncil]",""
