"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 15:24:56 GMT 2024","Sun Oct 20 15:29:46 GMT 2024","290125","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Sun Oct 20 15:56:26 GMT 2024","Sun Oct 20 15:56:40 GMT 2024","13304","","","","","","Validate Council Output [WinchesterCityCouncil]",""
"failed","Sun Oct 20 15:51:28 GMT 2024","Sun Oct 20 15:51:32 GMT 2024","4462","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Sun Oct 20 15:56:44 GMT 2024","Sun Oct 20 15:56:46 GMT 2024","2380","","","","","","Validate Council Output [WyreCouncil]",""
"passed","Sun Oct 20 15:30:30 GMT 2024","Sun Oct 20 15:30:32 GMT 2024","1647","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Sun Oct 20 15:39:16 GMT 2024","Sun Oct 20 15:39:17 GMT 2024","967","","","","","","Validate Council Output [NewhamCouncil]",""
"passed","Sun Oct 20 15:50:48 GMT 2024","Sun Oct 20 15:50:54 GMT 2024","6536","","","","","","Validate Council Output [TunbridgeWellsCouncil]",""
"passed","Sun Oct 20 15:16:30 GMT 2024","Sun Oct 20 15:16:31 GMT 2024","593","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Sun Oct 20 15:39:35 GMT 2024","Sun Oct 20 15:39:36 GMT 2024","659","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"failed","Sun Oct 20 15:15:40 GMT 2024","Sun Oct 20 15:15:41 GMT 2024","820","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"failed","Sun Oct 20 15:39:41 GMT 2024","Sun Oct 20 15:44:41 GMT 2024","300047","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"passed","Sun Oct 20 15:16:25 GMT 2024","Sun Oct 20 15:16:30 GMT 2024","5874","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Sun Oct 20 15:18:48 GMT 2024","Sun Oct 20 15:19:28 GMT 2024","39928","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"passed","Sun Oct 20 15:39:36 GMT 2024","Sun Oct 20 15:39:36 GMT 2024","697","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"failed","Sun Oct 20 15:39:20 GMT 2024","Sun Oct 20 15:44:20 GMT 2024","300048","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"failed","Sun Oct 20 15:31:18 GMT 2024","Sun Oct 20 15:32:44 GMT 2024","86652","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Sun Oct 20 15:37:38 GMT 2024","Sun Oct 20 15:37:39 GMT 2024","1497","","","","","","Validate Council Output [NorthYorkshire]",""
"passed","Sun Oct 20 15:17:59 GMT 2024","Sun Oct 20 15:18:02 GMT 2024","2643","","","","","","Validate Council Output [DudleyCouncil]",""
"passed","Sun Oct 20 15:50:11 GMT 2024","Sun Oct 20 15:51:27 GMT 2024","76163","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Sun Oct 20 15:17:53 GMT 2024","Sun Oct 20 15:17:54 GMT 2024","1114","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Sun Oct 20 15:56:50 GMT 2024","Sun Oct 20 15:56:50 GMT 2024","497","","","","","","Validate Council Output [YorkCouncil]",""
"failed","Sun Oct 20 15:16:41 GMT 2024","Sun Oct 20 15:18:25 GMT 2024","104638","","","","","","Validate Council Output [EastLindseyDistrictCouncil]",""
"passed","Sun Oct 20 15:56:33 GMT 2024","Sun Oct 20 15:56:34 GMT 2024","1008","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Sun Oct 20 15:57:57 GMT 2024","Sun Oct 20 16:02:06 GMT 2024","248822","","","","","","Validate Council Output [WestLothianCouncil]",""
"passed","Sun Oct 20 15:29:38 GMT 2024","Sun Oct 20 15:29:43 GMT 2024","4768","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Sun Oct 20 15:37:52 GMT 2024","Sun Oct 20 15:39:31 GMT 2024","98660","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"failed","Sun Oct 20 15:19:38 GMT 2024","Sun Oct 20 15:24:38 GMT 2024","300056","","","","","","Validate Council Output [BroxtoweBoroughCouncil]",""
"passed","Sun Oct 20 15:15:28 GMT 2024","Sun Oct 20 15:15:44 GMT 2024","16555","","","","","","Validate Council Output [DacorumBoroughCouncil]",""
"passed","Sun Oct 20 15:15:46 GMT 2024","Sun Oct 20 15:17:53 GMT 2024","127278","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Sun Oct 20 15:15:42 GMT 2024","Sun Oct 20 15:16:23 GMT 2024","41005","","","","","","Validate Council Output [BarnetCouncil]",""
"failed","Sun Oct 20 15:17:46 GMT 2024","Sun Oct 20 15:17:46 GMT 2024","444","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Sun Oct 20 15:45:03 GMT 2024","Sun Oct 20 15:45:06 GMT 2024","2231","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"failed","Sun Oct 20 15:37:39 GMT 2024","Sun Oct 20 15:39:04 GMT 2024","84636","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Sun Oct 20 15:18:04 GMT 2024","Sun Oct 20 15:18:04 GMT 2024","365","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Sun Oct 20 15:15:19 GMT 2024","Sun Oct 20 15:15:20 GMT 2024","825","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Sun Oct 20 15:44:36 GMT 2024","Sun Oct 20 15:44:37 GMT 2024","521","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Sun Oct 20 15:15:37 GMT 2024","Sun Oct 20 15:15:45 GMT 2024","7851","","","","","","Validate Council Output [BlackburnCouncil]",""
"failed","Sun Oct 20 15:45:11 GMT 2024","Sun Oct 20 15:50:11 GMT 2024","300046","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"passed","Sun Oct 20 15:18:04 GMT 2024","Sun Oct 20 15:18:06 GMT 2024","1780","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Sun Oct 20 15:56:34 GMT 2024","Sun Oct 20 15:56:36 GMT 2024","2319","","","","","","Validate Council Output [WirralCouncil]",""
"passed","Sun Oct 20 15:30:41 GMT 2024","Sun Oct 20 15:30:48 GMT 2024","7526","","","","","","Validate Council Output [LincolnCouncil]",""
"passed","Sun Oct 20 15:51:27 GMT 2024","Sun Oct 20 15:51:28 GMT 2024","994","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Sun Oct 20 15:30:29 GMT 2024","Sun Oct 20 15:30:30 GMT 2024","747","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"failed","Sun Oct 20 15:19:51 GMT 2024","Sun Oct 20 15:24:51 GMT 2024","300054","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Sun Oct 20 15:56:15 GMT 2024","Sun Oct 20 15:56:19 GMT 2024","3145","","","","","","Validate Council Output [WalsallCouncil]",""
"passed","Sun Oct 20 15:45:06 GMT 2024","Sun Oct 20 15:45:07 GMT 2024","1525","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Sun Oct 20 15:37:41 GMT 2024","Sun Oct 20 15:39:08 GMT 2024","86180","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Sun Oct 20 15:16:36 GMT 2024","Sun Oct 20 15:16:40 GMT 2024","3779","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Sun Oct 20 15:50:45 GMT 2024","Sun Oct 20 15:50:47 GMT 2024","1545","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Sun Oct 20 15:24:48 GMT 2024","Sun Oct 20 15:24:55 GMT 2024","6479","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Sun Oct 20 15:15:33 GMT 2024","Sun Oct 20 15:15:37 GMT 2024","4524","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"passed","Sun Oct 20 15:16:24 GMT 2024","Sun Oct 20 15:16:25 GMT 2024","703","","","","","","Validate Council Output [BasildonCouncil]",""
"passed","Sun Oct 20 15:44:23 GMT 2024","Sun Oct 20 15:45:03 GMT 2024","39984","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Sun Oct 20 15:30:39 GMT 2024","Sun Oct 20 15:30:41 GMT 2024","1604","","","","","","Validate Council Output [LichfieldDistrictCouncil]",""
"passed","Sun Oct 20 15:46:49 GMT 2024","Sun Oct 20 15:51:06 GMT 2024","257408","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Sun Oct 20 15:56:31 GMT 2024","Sun Oct 20 15:56:34 GMT 2024","3330","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Sun Oct 20 15:51:06 GMT 2024","Sun Oct 20 15:51:15 GMT 2024","9419","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Sun Oct 20 15:32:37 GMT 2024","Sun Oct 20 15:32:38 GMT 2024","437","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Sun Oct 20 15:51:32 GMT 2024","Sun Oct 20 15:51:35 GMT 2024","2874","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Sun Oct 20 15:32:34 GMT 2024","Sun Oct 20 15:32:36 GMT 2024","1192","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"failed","Sun Oct 20 15:32:39 GMT 2024","Sun Oct 20 15:37:39 GMT 2024","300052","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Sun Oct 20 15:17:52 GMT 2024","Sun Oct 20 15:18:55 GMT 2024","63649","","","","","","Validate Council Output [BrightonandHoveCityCouncil]",""
"passed","Sun Oct 20 15:44:42 GMT 2024","Sun Oct 20 15:44:43 GMT 2024","1124","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Sun Oct 20 15:16:35 GMT 2024","Sun Oct 20 15:16:36 GMT 2024","759","","","","","","Validate Council Output [EalingCouncil]",""
"passed","Sun Oct 20 15:30:47 GMT 2024","Sun Oct 20 15:30:48 GMT 2024","1266","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"failed","Sun Oct 20 15:39:36 GMT 2024","Sun Oct 20 15:44:36 GMT 2024","300008","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Sun Oct 20 15:39:21 GMT 2024","Sun Oct 20 15:39:22 GMT 2024","1489","","","","","","Validate Council Output [SolihullCouncil]",""
"passed","Sun Oct 20 15:17:49 GMT 2024","Sun Oct 20 15:17:51 GMT 2024","1262","","","","","","Validate Council Output [BracknellForestCouncil]",""
"passed","Sun Oct 20 15:15:40 GMT 2024","Sun Oct 20 15:15:41 GMT 2024","1273","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Sun Oct 20 15:46:42 GMT 2024","Sun Oct 20 15:46:43 GMT 2024","1836","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Sun Oct 20 15:31:11 GMT 2024","Sun Oct 20 15:31:12 GMT 2024","808","","","","","","Validate Council Output [MidlothianCouncil]",""
"passed","Sun Oct 20 15:19:28 GMT 2024","Sun Oct 20 15:29:40 GMT 2024","611362","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Sun Oct 20 15:31:02 GMT 2024","Sun Oct 20 15:32:32 GMT 2024","89674","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"passed","Sun Oct 20 15:24:57 GMT 2024","Sun Oct 20 15:30:25 GMT 2024","327701","","","","","","Validate Council Output [EnfieldCouncil]",""
"passed","Sun Oct 20 15:30:50 GMT 2024","Sun Oct 20 15:31:18 GMT 2024","27434","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"failed","Sun Oct 20 15:55:54 GMT 2024","Sun Oct 20 15:55:56 GMT 2024","1365","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Sun Oct 20 15:56:23 GMT 2024","Sun Oct 20 15:56:24 GMT 2024","934","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Sun Oct 20 15:29:46 GMT 2024","Sun Oct 20 15:30:45 GMT 2024","58354","","","","","","Validate Council Output [HounslowCouncil]",""
"passed","Sun Oct 20 15:56:21 GMT 2024","Sun Oct 20 15:56:31 GMT 2024","9952","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"failed","Sun Oct 20 15:32:38 GMT 2024","Sun Oct 20 15:37:38 GMT 2024","300059","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"passed","Sun Oct 20 15:39:13 GMT 2024","Sun Oct 20 15:39:15 GMT 2024","1594","","","","","","Validate Council Output [PlymouthCouncil]",""
"passed","Sun Oct 20 15:30:48 GMT 2024","Sun Oct 20 15:30:50 GMT 2024","2398","","","","","","Validate Council Output [IslingtonCouncil]",""
"passed","Sun Oct 20 15:30:26 GMT 2024","Sun Oct 20 15:30:54 GMT 2024","28280","","","","","","Validate Council Output [EppingForestDistrictCouncil]",""
"passed","Sun Oct 20 15:16:34 GMT 2024","Sun Oct 20 15:16:35 GMT 2024","1375","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Sun Oct 20 15:17:54 GMT 2024","Sun Oct 20 15:17:57 GMT 2024","2646","","","","","","Validate Council Output [DorsetCouncil]",""
"passed","Sun Oct 20 15:31:00 GMT 2024","Sun Oct 20 15:31:03 GMT 2024","3086","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Sun Oct 20 15:15:20 GMT 2024","Sun Oct 20 15:15:26 GMT 2024","6392","","","","","","Validate Council Output [ArmaghBanbridgeCraigavonCouncil]",""
"failed","Sun Oct 20 15:19:46 GMT 2024","Sun Oct 20 15:24:46 GMT 2024","300011","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"failed","Sun Oct 20 15:24:38 GMT 2024","Sun Oct 20 15:29:38 GMT 2024","300184","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"failed","Sun Oct 20 15:44:44 GMT 2024","Sun Oct 20 15:45:54 GMT 2024","70271","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Sun Oct 20 15:15:19 GMT 2024","Sun Oct 20 15:15:21 GMT 2024","2053","","","","","","Validate Council Output [BuryCouncil]",""
"passed","Sun Oct 20 15:15:41 GMT 2024","Sun Oct 20 15:15:43 GMT 2024","1575","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Sun Oct 20 15:19:23 GMT 2024","Sun Oct 20 15:19:51 GMT 2024","28445","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Sun Oct 20 15:39:10 GMT 2024","Sun Oct 20 15:39:12 GMT 2024","1759","","","","","","Validate Council Output [OldhamCouncil]",""
"passed","Sun Oct 20 15:56:24 GMT 2024","Sun Oct 20 15:56:26 GMT 2024","2287","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Sun Oct 20 15:15:26 GMT 2024","Sun Oct 20 15:15:40 GMT 2024","13694","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Sun Oct 20 15:32:38 GMT 2024","Sun Oct 20 15:32:39 GMT 2024","1056","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Sun Oct 20 15:17:57 GMT 2024","Sun Oct 20 15:17:59 GMT 2024","1905","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Sun Oct 20 15:24:53 GMT 2024","Sun Oct 20 15:24:57 GMT 2024","4696","","","","","","Validate Council Output [ElmbridgeBoroughCouncil]",""
"failed","Sun Oct 20 15:56:34 GMT 2024","Sun Oct 20 15:56:37 GMT 2024","2443","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Sun Oct 20 15:15:20 GMT 2024","Sun Oct 20 15:15:21 GMT 2024","729","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Sun Oct 20 15:30:59 GMT 2024","Sun Oct 20 15:31:01 GMT 2024","2565","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"failed","Sun Oct 20 15:31:03 GMT 2024","Sun Oct 20 15:32:23 GMT 2024","80368","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil]",""
"passed","Sun Oct 20 15:39:32 GMT 2024","Sun Oct 20 15:39:34 GMT 2024","1686","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Sun Oct 20 15:24:46 GMT 2024","Sun Oct 20 15:24:48 GMT 2024","2241","","","","","","Validate Council Output [HaringeyCouncil]",""
"passed","Sun Oct 20 15:45:54 GMT 2024","Sun Oct 20 15:45:55 GMT 2024","1161","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Sun Oct 20 15:18:02 GMT 2024","Sun Oct 20 15:18:04 GMT 2024","2614","","","","","","Validate Council Output [DurhamCouncil]",""
"failed","Sun Oct 20 15:37:44 GMT 2024","Sun Oct 20 15:39:17 GMT 2024","92860","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"passed","Sun Oct 20 15:51:21 GMT 2024","Sun Oct 20 15:51:23 GMT 2024","2097","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"failed","Sun Oct 20 15:45:42 GMT 2024","Sun Oct 20 15:50:42 GMT 2024","300053","","","","","","Validate Council Output [RenfrewshireCouncil]",""
