"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 00:01:11 GMT 2024","Mon Oct 28 00:01:17 GMT 2024","6365","","","","","","Validate Council Output [ArmaghBanbridgeCraigavonCouncil]",""
"passed","Mon Oct 28 00:05:55 GMT 2024","Mon Oct 28 00:16:07 GMT 2024","611672","","","","","","Validate Council Output [ChorleyCouncil]",""
"failed","Mon Oct 28 00:25:32 GMT 2024","Mon Oct 28 00:27:47 GMT 2024","134408","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Mon Oct 28 00:17:47 GMT 2024","Mon Oct 28 00:18:06 GMT 2024","19194","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Mon Oct 28 00:32:14 GMT 2024","Mon Oct 28 00:32:16 GMT 2024","1706","","","","","","Validate Council Output [WestMorlandAndFurness]",""
"passed","Mon Oct 28 00:19:16 GMT 2024","Mon Oct 28 00:19:16 GMT 2024","675","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Mon Oct 28 00:30:30 GMT 2024","Mon Oct 28 00:31:58 GMT 2024","88038","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Mon Oct 28 00:20:02 GMT 2024","Mon Oct 28 00:20:02 GMT 2024","670","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Mon Oct 28 00:18:48 GMT 2024","Mon Oct 28 00:18:49 GMT 2024","1082","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Mon Oct 28 00:18:53 GMT 2024","Mon Oct 28 00:18:54 GMT 2024","165","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Mon Oct 28 00:17:10 GMT 2024","Mon Oct 28 00:17:17 GMT 2024","6724","","","","","","Validate Council Output [LincolnCouncil]",""
"passed","Mon Oct 28 00:19:39 GMT 2024","Mon Oct 28 00:19:52 GMT 2024","12862","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Mon Oct 28 00:33:20 GMT 2024","Mon Oct 28 00:33:30 GMT 2024","9878","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"passed","Mon Oct 28 00:16:22 GMT 2024","Mon Oct 28 00:16:24 GMT 2024","1436","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Mon Oct 28 00:32:16 GMT 2024","Mon Oct 28 00:32:18 GMT 2024","2172","","","","","","Validate Council Output [WirralCouncil]",""
"failed","Mon Oct 28 00:20:09 GMT 2024","Mon Oct 28 00:20:39 GMT 2024","30731","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"passed","Mon Oct 28 00:01:17 GMT 2024","Mon Oct 28 00:01:34 GMT 2024","16718","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Mon Oct 28 00:17:19 GMT 2024","Mon Oct 28 00:17:40 GMT 2024","20755","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Mon Oct 28 00:19:57 GMT 2024","Mon Oct 28 00:20:00 GMT 2024","2859","","","","","","Validate Council Output [RhonddaCynonTaffCouncil]",""
"passed","Mon Oct 28 00:19:19 GMT 2024","Mon Oct 28 00:19:21 GMT 2024","1893","","","","","","Validate Council Output [NorthYorkshire]",""
"passed","Mon Oct 28 00:20:00 GMT 2024","Mon Oct 28 00:20:02 GMT 2024","1379","","","","","","Validate Council Output [RochdaleCouncil]",""
"failed","Mon Oct 28 00:27:53 GMT 2024","Mon Oct 28 00:27:56 GMT 2024","3191","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Mon Oct 28 00:20:06 GMT 2024","Mon Oct 28 00:20:11 GMT 2024","4372","","","","","","Validate Council Output [ShropshireCouncil]",""
