"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 00:21:00 GMT 2024","Mon Oct 28 00:21:02 GMT 2024","1444","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Mon Oct 28 00:21:04 GMT 2024","Mon Oct 28 00:21:05 GMT 2024","849","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"passed","Mon Oct 28 00:16:56 GMT 2024","Mon Oct 28 00:17:24 GMT 2024","28214","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"failed","Mon Oct 28 00:17:45 GMT 2024","Mon Oct 28 00:19:28 GMT 2024","103001","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"passed","Mon Oct 28 00:20:48 GMT 2024","Mon Oct 28 00:20:50 GMT 2024","1428","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Mon Oct 28 00:26:11 GMT 2024","Mon Oct 28 00:26:13 GMT 2024","1725","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Mon Oct 28 00:17:08 GMT 2024","Mon Oct 28 00:17:30 GMT 2024","21489","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"passed","Mon Oct 28 00:19:43 GMT 2024","Mon Oct 28 00:19:44 GMT 2024","711","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Mon Oct 28 00:21:07 GMT 2024","Mon Oct 28 00:21:12 GMT 2024","4950","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Mon Oct 28 00:34:12 GMT 2024","Mon Oct 28 00:34:13 GMT 2024","471","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Mon Oct 28 00:17:41 GMT 2024","Mon Oct 28 00:17:42 GMT 2024","1281","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Mon Oct 28 00:17:20 GMT 2024","Mon Oct 28 00:17:23 GMT 2024","2869","","","","","","Validate Council Output [FalkirkCouncil]",""
"passed","Mon Oct 28 00:15:56 GMT 2024","Mon Oct 28 00:15:57 GMT 2024","770","","","","","","Validate Council Output [ConwyCountyBorough]",""
"passed","Mon Oct 28 00:31:21 GMT 2024","Mon Oct 28 00:32:44 GMT 2024","82672","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Mon Oct 28 00:26:10 GMT 2024","Mon Oct 28 00:26:11 GMT 2024","1196","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"failed","Mon Oct 28 00:20:30 GMT 2024","Mon Oct 28 00:21:00 GMT 2024","30589","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"passed","Mon Oct 28 00:16:45 GMT 2024","Mon Oct 28 00:16:47 GMT 2024","2197","","","","","","Validate Council Output [LichfieldDistrictCouncil]",""
