"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 23:03:37 GMT 2024","Sun Oct 20 23:03:38 GMT 2024","626","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Sun Oct 20 23:03:36 GMT 2024","Sun Oct 20 23:04:27 GMT 2024","51049","","","","","","Validate Council Output [EnfieldCouncil]",""
"passed","Sun Oct 20 23:03:39 GMT 2024","Sun Oct 20 23:03:41 GMT 2024","1879","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"passed","Sun Oct 20 23:03:38 GMT 2024","Sun Oct 20 23:03:41 GMT 2024","2636","","","","","","Validate Council Output [IslingtonCouncil]",""
"passed","Sun Oct 20 23:03:41 GMT 2024","Sun Oct 20 23:03:41 GMT 2024","630","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Sun Oct 20 23:03:41 GMT 2024","Sun Oct 20 23:04:32 GMT 2024","50120","","","","","","Validate Council Output [WokinghamBoroughCouncil]",""
"failed","Sun Oct 20 23:03:36 GMT 2024","Sun Oct 20 23:03:37 GMT 2024","552","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Sun Oct 20 23:03:41 GMT 2024","Sun Oct 20 23:03:42 GMT 2024","1508","","","","","","Validate Council Output [RotherhamCouncil]",""
"passed","Sun Oct 20 23:03:38 GMT 2024","Sun Oct 20 23:03:39 GMT 2024","1015","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Sun Oct 20 23:03:37 GMT 2024","Sun Oct 20 23:03:38 GMT 2024","1229","","","","","","Validate Council Output [BelfastCityCouncil]",""
"passed","Sun Oct 20 23:03:42 GMT 2024","Sun Oct 20 23:04:39 GMT 2024","56451","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Sun Oct 20 23:03:36 GMT 2024","Sun Oct 20 23:03:37 GMT 2024","695","","","","","","Validate Council Output [BasildonCouncil]",""
"passed","Sun Oct 20 23:03:49 GMT 2024","Sun Oct 20 23:04:42 GMT 2024","53502","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Sun Oct 20 23:04:27 GMT 2024","Sun Oct 20 23:04:28 GMT 2024","350","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Sun Oct 20 23:03:36 GMT 2024","Sun Oct 20 23:03:49 GMT 2024","12649","","","","","","Validate Council Output [BexleyCouncil]",""
